original_trackName,original_artistName,original_year,sp_streams,PC1,PC2,cluster
Humble.,Kendrick Lamar,2017,2644501583.0,3.0270497970057635,2.042797925357978,3
Something Just Like This,The Chainsmokers & Coldplay,2017,3172198268.0,7.129447919279011,2.334399756739389,1
Bad And Boujee,Migos Featuring Lil Uzi Vert,2017,988345380.0,-0.8812528834841855,2.941798145420834,0
Closer,The Chainsmokers Featuring Halsey,2017,3280505617.0,6.618007366028256,-0.6672214299417892,1
Body Like A Back Road,Sam Hunt,2017,951972962.0,-1.4784159669888908,0.09184243155143665,0
Say You Won't Let Go,James Arthur,2017,3271269208.0,4.112582721384621,0.36006764834508453,1
I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2017,2183999831.0,3.365972551696277,-1.8159796036206046,1
XO TOUR Llif3,Lil Uzi Vert,2017,2345893209.0,-0.9772027887278301,-0.06815723495675213,2
Mask Off,Future,2017,1870944942.0,1.9735288464369949,3.218010234243557,3
Unforgettable,French Montana Featuring Swae Lee,2017,2521951540.0,1.9823793533074328,2.850032981790756,3
24K Magic,Bruno Mars,2017,1673749422.0,2.164142115292723,3.484275725859867,3
Stay,Zedd & Alessia Cara,2017,3560780532.0,13.106989672900246,0.24580741119062563,1
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2017,1286231525.0,1.5346132269959194,-1.440084118507617,2
Black Beatles,Rae Sremmurd Featuring Gucci Mane,2017,1063703366.0,-0.3891546308799698,3.7532752050873426,3
Starboy,The Weeknd Featuring Daft Punk,2017,3912325775.0,7.066832655439818,-2.3297003398130864,1
Location,Khalid,2017,1497749233.0,1.1178599449985847,-2.1506286235100633,2
Attention,Charlie Puth,2017,2051111796.0,2.2671473976760472,-1.935151079214201,1
There's Nothing Holdin' Me Back,Shawn Mendes,2017,2423771265.0,5.2187716075626716,-0.12527626809148412,1
Redbone,Childish Gambino,2017,1811236324.0,2.2942790752268563,-1.365107960536431,1
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2017,1896058671.0,1.7321204399010839,-3.8638655809140374,2
It Ain't Me,Kygo x Selena Gomez,2017,1579204449.0,1.4974348392057732,0.16491804958216258,3
iSpy,KYLE Featuring Lil Yachty,2017,1010542369.0,-1.507606886138443,2.465406259280056,0
Issues,Julia Michaels,2017,1814409552.0,0.08473498785869846,-1.8524938161396418,2
Scars To Your Beautiful,Alessia Cara,2017,1593058427.0,1.0012938077483051,0.7896923700350811,3
Slow Hands,Niall Horan,2017,1029818484.0,-0.7381829530332231,1.5563405771520107,0
Love On The Brain,Rihanna,2017,1814563093.0,1.689631036748189,-2.609704529912617,2
I Feel It Coming,The Weeknd Featuring Daft Punk,2017,1970395246.0,4.281868730283509,-2.277203664716201,1
Bounce Back,Big Sean,2017,732709277.0,-1.6155367792335094,1.357403535920271,0
Strip That Down,Liam Payne Featuring Quavo,2017,1076827074.0,-1.120263166572271,2.405734341931601,0
Fake Love,Drake,2017,1007666976.0,-1.2159450172179254,-2.2185252170489798,2
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,2017,1019782544.0,-1.2209516350114875,2.5716548472238676,0
Castle On The Hill,Ed Sheeran,2017,1475298297.0,0.7660598495227472,1.4624859286808283,3
Bad Things,Machine Gun Kelly x Camila Cabello,2017,733501941.0,-0.7450637904943573,-2.8713426519633547,2
Paris,The Chainsmokers,2017,1632040824.0,0.465711045376855,2.0984572397918066,3
Side To Side,Ariana Grande Featuring Nicki Minaj,2017,1611845166.0,0.964635745628844,0.19968886894363583,3
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,2017,1693268791.0,2.731630116995033,2.4338954094201823,3
Let Me Love You,DJ Snake Featuring Justin Bieber,2017,2518677363.0,5.571375056630278,0.32868097489450676,1
Bank Account,21 Savage,2017,1223088394.0,-0.9633981552635592,1.5065119830711355,0
Can't Stop The Feeling!,Justin Timberlake,2017,1909281252.0,5.917546028778858,3.098387976947495,3
Rake It Up,Yo Gotti Featuring Nicki Minaj,2017,382268543.0,-3.8802267767226755,4.9326607450431,0
Mercy,Shawn Mendes,2017,1515779272.0,0.49591186396630377,-2.248947589520769,2
Tunnel Vision,Kodak Black,2017,727012264.0,-1.5683459817917735,1.5690968885632617,0
In Case You Didn't Know,Brett Young,2017,630162753.0,-2.410009210678538,-3.585055243604365,2
Heathens,Twenty One Pilots,2017,2011842960.0,2.691374277018284,-0.5193961896055046,1
Now Or Never,Halsey,2017,491094984.0,-1.3902142674537505,-2.777336601260041,2
Caroline,Amine,2017,797220583.0,-1.529398932900726,1.9161549817568397,0
Rolex,Ayo & Teo,2017,522488060.0,-2.0894070072060336,2.880783282048755,0
DNA.,Kendrick Lamar,2017,1340275237.0,-0.49822908642691743,1.2183625590890037,0
Swang,Rae Sremmurd,2017,716684287.0,-3.0271768249347755,1.8478883042998195,0
Loyalty.,Kendrick Lamar Featuring Rihanna,2017,792613696.0,-1.6508674300878445,-1.9214045856395376,2
Praying,Kesha,2017,525566642.0,-1.7008426597754234,-1.6950475427138476,2
Goosebumps,Travis Scott,2017,2840885486.0,2.9824347859888696,-1.0756204070459432,1
Cold,Maroon 5 Featuring Future,2017,2387152787.0,6.670367584156181,-0.17941991136814445,1
Broccoli,D.R.A.M. Featuring Lil Yachty,2017,894561540.0,-2.158577653394611,2.7516706711862313,0
Slide,Calvin Harris Featuring Frank Ocean & Migos,2017,1130877194.0,0.8996668874371513,5.283505640640015,3
What Ifs,Kane Brown Featuring Lauren Alaina,2017,566993922.0,-4.202849903239144,-1.9050097527311585,2
Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017,614792183.0,-1.5385691219219622,2.5032891595282027,0
All Time Low,Jon Bellion,2017,782282303.0,-1.5082361476838781,-1.3656129595916022,2
Hurricane,Luke Combs,2017,834074916.0,-4.357041719999584,-0.839654747142762,0
Magnolia,Playboi Carti,2017,967530477.0,-2.3607617071010263,2.70490212106033,0
Love Galore,SZA Featuring Travis Scott,2017,962895531.0,-0.12361378900285087,-3.4290436757657763,2
Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,2017,1029108806.0,-3.9173367968237804,3.2160562388366802,0
Starving,Hailee Steinfeld & Grey Featuring Zedd,2017,1251672776.0,-1.4195924111228564,-1.32683794873946,2
Both,Gucci Mane Featuring Drake,2017,377877635.0,-4.254063721950483,4.330505211810962,0
What About Us,P!nk,2017,868824408.0,-0.804996067300991,1.9907642595803363,0
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017,1190868224.0,-1.0026052887242156,4.719473218503013,3
Slippery,Migos Featuring Gucci Mane,2017,624122446.0,-3.547464881132058,1.1988751476613857,0
Sign Of The Times,Harry Styles,2017,1797234117.0,3.6634202886652703,-1.2403126920588483,1
Malibu,Miley Cyrus,2017,864515367.0,-0.5383087040723874,0.43177819766431424,0
Down,Marian Hill,2017,2119455153.0,2.7085056355932124,-1.5518767173043289,1
No Promises,Cheat Codes Featuring Demi Lovato,2017,705087075.0,-2.0365476198067824,0.2776530192449243,0
Treat You Better,Shawn Mendes,2017,2503549572.0,4.422267996963603,-2.475429536740354,1
Small Town Boy,Dustin Lynch,2017,356226553.0,-3.39546825503761,1.2917902185726828,0
Everyday We Lit,YFN Lucci Featuring PnB Rock,2017,213246395.0,-4.86435283379863,2.562714607443677,0
Do Re Mi,blackbear,2017,653524277.0,-1.7094431831331454,-1.952338651508467,2
Look At Me!,XXXTENTACION,2017,1605316597.0,-0.6844534260510376,-0.25491785098615083,2
The Fighter,Keith Urban Featuring Carrie Underwood,2017,190618022.0,-4.620252675389842,0.24750006589840937,0
Love Yourself,Justin Bieber,2016,2780300178.0,6.430546952842614,-3.6796728953592677,1
Sorry,Justin Bieber,2016,2444172259.0,7.295251886778445,-1.7794921888302042,1
One Dance,Drake Featuring WizKid & Kyla,2016,3648187882.0,5.963968910349324,3.203506406975064,3
Work,Rihanna Featuring Drake,2016,1542030647.0,1.467615233916473,0.5493394987676463,3
Stressed Out,Twenty One Pilots,2016,2666568274.0,3.4515818041687916,-1.5780761973211341,1
Panda,Desiigner,2016,1235232777.0,0.48983367380853926,2.756564409913378,3
Hello,Adele,2016,1694303576.0,2.181829432032734,-1.6293720234452673,1
Don't Let Me Down,The Chainsmokers Featuring Daya,2016,2119455153.0,2.996567452509633,-1.3667821900159938,1
Cheap Thrills,Sia Featuring Sean Paul,2016,1965422719.0,2.7342239971993023,3.0614451386349253,3
7 Years,Lukas Graham,2016,2196117047.0,2.6661268412465335,-0.9826880706368606,1
Needed Me,Rihanna,2016,1712911663.0,-0.13176080410399818,-2.0968429636794172,2
My House,Flo Rida,2016,1181170755.0,-1.5069018860018757,3.3389751730252812,0
I Took A Pill In Ibiza,Mike Posner,2016,2172100640.0,3.266765707145739,-1.764879287663245,1
Work From Home,Fifth Harmony Featuring Ty Dolla $ign,2016,1542030647.0,1.5213600410058996,0.39844329568062475,3
This Is What You Came For,Calvin Harris Featuring Rihanna,2016,2002826861.0,3.06480351551061,3.5312356502269244,3
Cake By The Ocean,DNCE,2016,1823990634.0,2.654445186071515,2.552074131143358,3
"Me, Myself & I",G-Eazy x Bebe Rexha,2016,1466081486.0,0.11500228485930898,0.5403702849623929,3
Ride,Twenty One Pilots,2016,1993017588.0,1.1998263705483139,-0.8967613149534701,2
Pillowtalk,Zayn,2016,1524700694.0,0.9611191455197431,-1.8503277668310907,2
Stitches,Shawn Mendes,2016,2192385885.0,3.7220138674306997,-2.8209913345587383,1
Hotline Bling,Drake,2016,1461548844.0,2.0566559566163547,-1.4898430798068694,1
Cold Water,Major Lazer Featuring Justin Bieber & MO,2016,1704231725.0,3.0059198992896983,-2.328390111978565,1
Send My Love (To Your New Lover),Adele,2016,1199778024.0,0.708779206451065,-2.0970698607773923,2
Too Good,Drake Featuring Rihanna,2016,2310607669.0,2.442526877649034,-1.5728992575320764,1
Low Life,Future Featuring The Weeknd,2016,1123977134.0,-0.8822971894043097,0.5638078362787592,0
What Do You Mean?,Justin Bieber,2016,1829731524.0,4.5305725999614355,-2.6475210164948715,1
The Hills,The Weeknd,2016,2669389764.0,4.6747191358358196,-2.7407835509724983,1
Just Like Fire,P!nk,2016,372682867.0,-2.3005776527334687,-1.636149668041601,2
Don't,Bryson Tiller,2016,2935725600.0,9.698631083902718,3.5661948602836278,1
Dangerous Woman,Ariana Grande,2016,1362204263.0,-0.477157511504138,-2.140288222431708,2
Jumpman,Drake & Future,2016,856773824.0,-2.378997150074962,3.403247429371284,0
I Hate U I Love U,gnash Featuring Olivia O'Brien,2016,1489736518.0,-0.25740979213772,-2.1177047662868858,2
Here,Alessia Cara,2016,1429103666.0,1.5205966073836976,0.8359778775684219,3
Controlla,Drake,2016,869312360.0,-1.860304202946754,1.2464468115630425,0
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,2016,1230250893.0,0.7633006529572893,-1.6972334858297786,2
One Call Away,Charlie Puth,2016,934651492.0,-1.7478156326920082,-0.47497513722349377,2
Let It Go,James Bay,2016,1306443241.0,2.0940584992346847,-1.8938526377844773,1
No,Meghan Trainor,2016,2594057444.0,1.8347563048256788,-1.965935243099725,1
Don't Mind,Kent Jones,2016,438361846.0,-1.933570889714561,1.6158654230883183,0
H.O.L.Y.,Florida Georgia Line,2016,454629573.0,-3.640321051377698,-3.183384694243462,2
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,2016,2203762042.0,1.9452466525795848,-1.5631376801621781,1
Into You,Ariana Grande,2016,1625491479.0,0.8724175433384734,-3.139613342553977,2
Exchange,Bryson Tiller,2016,1195547259.0,-0.8697390084432086,-2.8994952206701656,2
679,Fetty Wap Featuring Remy Boyz,2016,887854257.0,-2.38190390231636,2.834042231161754,0
Oui,Jeremih,2016,762424658.0,-1.288821894486373,-3.004811517226535,2
Hands To Myself,Selena Gomez,2016,738151641.0,-1.9296028344493799,-2.2032081608917156,2
2 Phones,Kevin Gates,2016,412102477.0,-3.9520321708890083,0.28056909659831664,0
For Free,DJ Khaled Featuring Drake,2016,274287659.0,-3.989460841223925,3.1375236906715185,0
Never Be Like You,Flume Featuring Kai,2016,953587815.0,-0.053178031758397644,0.8002160557130534,3
Me Too,Meghan Trainor,2016,550324242.0,-1.264711547766919,0.8156876377210668,0
Ex's & Oh's,Elle King,2016,557464217.0,-1.1282275052780493,-0.31524616007175077,2
Die A Happy Man,Thomas Rhett,2016,690568726.0,-3.0602957148019887,0.6250109027876091,0
White Iverson,Post Malone,2016,1238109937.0,-1.243370087847831,-2.14050957478344,2
Close,Nick Jonas Featuring Tove Lo,2016,1293151320.0,0.29121144891968076,-0.9915127599201302,2
Unsteady,X Ambassadors,2016,737314980.0,-1.0089330700944996,-2.6493066829971585,2
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",2016,1224683875.0,-0.4982853751556528,-1.3160070468154401,2
Down In The DM,Yo Gotti Featuring Nicki Minaj,2016,182715619.0,-6.035212284019176,2.335033125974059,0
Luv,Tory Lanez,2016,1268550371.0,1.9707280214848497,2.479480648586402,3
Sorry,Beyonce,2016,2444172259.0,6.493144227905061,-1.6366111743026341,1
Can't Feel My Face,The Weeknd,2016,1952773255.0,4.355555173679205,-2.6272089694726897,1
Hymn For The Weekend,Coldplay,2016,1697722587.0,0.021704123700763703,2.345704874094667,3
Say It,Tory Lanez,2016,612701805.0,-1.5123023529468818,-2.000018978459349,2
Antidote,Travis Scott,2016,759747382.0,-1.7558732133808999,-1.6710373995290289,2
Lost Boy,Ruth B,2016,903495420.0,-0.40646080248821437,-2.6786598699752084,2
"Sit Still, Look Pretty",Daya,2016,634502025.0,-2.319323522581194,0.7426136036125055,0
Wildest Dreams,Taylor Swift,2016,1068360297.0,-0.6514531900684779,-4.203127553116845,2
Middle,DJ Snake Featuring Bipolar Sunshine,2016,1422161339.0,-0.08561077331184239,-0.028305602115299693,2
On My Mind,Ellie Goulding,2016,1174722840.0,-1.2883737862068585,-0.14474665594153202,2
Pop Style,Drake Featuring The Throne,2016,380918207.0,-4.375035301941403,3.162331721799836,0
When We Were Young,Adele,2016,1484107645.0,0.47742949800577533,-1.3561975690973933,2
Hide Away,Daya,2016,579132495.0,-1.5963863101073952,-1.5201502341811313,2
Lean On,Major Lazer X DJ Snake Featuring MO,2016,2366631062.0,4.833378624406388,3.8134915125190485,3
I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,2016,667652245.0,-2.0602023358662827,-1.8838591491100525,2
Watch Me,Silento,2016,411332261.0,-2.969443477029709,2.508417989373554,0
Back To Sleep,Chris Brown,2016,207559079.0,-3.7831361811715696,-2.204049366545379,2
No Limit,Usher Featuring Young Thug,2016,207559079.0,-3.510603539181322,-1.6052825609634804,2
Cut It,O.T. Genasis Featuring Young Dolph,2016,212229116.0,-3.923419538156815,3.4295945449063847,0
Really Really,Kevin Gates,2016,406760313.0,-3.2163647351255458,-1.7461868010707662,2
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,2016,386906514.0,-3.760347148197491,3.115360718102212,0
Adventure Of A Lifetime,Coldplay,2016,1251672776.0,-1.2298862914928488,-1.7075748724795567,2
Tiimmy Turner,Desiigner,2016,411709276.0,-3.9742790641256196,0.5418129244102863,0
See You Again,Wiz Khalifa Featuring Charlie Puth,2016,411709276.0,-4.074007595764042,0.4799351055291063,0
Perfect,One Direction,2016,411709276.0,-3.9742790641256196,0.5418129244102863,0
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015,2331603727.0,7.306317449673653,5.097920013958295,3
Thinking Out Loud,Ed Sheeran,2015,2784476962.0,5.697455995893646,-0.02737898925206659,1
Trap Queen,Fetty Wap,2015,1380026743.0,-0.36740335418271153,2.2169956098933037,3
Sugar,Maroon 5,2015,3018481964.0,7.316286671152442,3.1793739432006642,1
Shut Up And Dance,WALK THE MOON,2015,2078638211.0,3.364075379309818,3.371868586619228,3
Blank Space,Taylor Swift,2015,2095325047.0,2.2853311348942564,-2.1057335482969814,1
Earned It (Fifty Shades Of Grey),The Weeknd,2015,411332261.0,-2.5402546353967055,2.20835330060242,0
Cheerleader,OMI,2015,1943996938.0,0.3310709362417218,3.5570692170042557,3
Love Me Like You Do,Ellie Goulding,2015,1668578887.0,2.611563126237311,-2.8972597470508994,1
Take Me To Church,Hozier,2015,3046842739.0,3.1837889843581375,-1.3207902628517776,1
Bad Blood,Taylor Swift Featuring Kendrick Lamar,2015,3046842739.0,3.398710100804654,-2.1237062849195696,1
Want To Want Me,Jason Derulo,2015,1138978515.0,0.07393376323698207,-1.3953159207722712,2
Shake It Off,Taylor Swift,2015,1636767272.0,3.3219361553684172,3.1935176226837623,3
Where Are U Now,Skrillex & Diplo With Justin Bieber,2015,1178361164.0,1.71848917683773,-2.5374588248621364,2
Fight Song,Rachel Platten,2015,986666744.0,-2.0553177892033707,1.1866338191099464,0
Lips Are Movin,Meghan Trainor,2015,484074976.0,-1.8217981117841766,-1.5749317785124468,2
Worth It,Fifth Harmony Featuring Kid Ink,2015,916891207.0,0.6542136211980684,3.3504803300215054,3
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,2015,916891207.0,0.3553034597303801,2.6919866879528427,3
"Honey, I'm Good.",Andy Grammer,2015,487957894.0,-2.49221797303274,-1.5983204564028402,2
I'm Not The Only One,Sam Smith,2015,2183999831.0,2.7479590690455553,-1.797870603840922,1
Good For You,Selena Gomez Featuring A$AP Rocky,2015,828478593.0,-1.5437720907602566,-1.5093961261874658,2
All About That Bass,Meghan Trainor,2015,894593065.0,-0.06275337053611343,2.204053618198286,3
Style,Taylor Swift,2015,894593065.0,0.1717854914771073,0.9367397752409579,3
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2015,925700524.0,0.47539315451004627,4.660073418817291,3
Photograph,Ed Sheeran,2015,2947440694.0,7.042791122314823,-0.8340590815337794,1
Talking Body,Tove Lo,2015,688490231.0,-2.539140027233129,1.54203767422402,0
Jealous,Nick Jonas,2015,1069918926.0,-2.1605578144814475,0.9985456880635147,0
Locked Away,R. City Featuring Adam Levine,2015,1171674486.0,0.16785991180411472,-0.6395411191554067,2
Somebody,Natalie La Rose Featuring Jeremih,2015,2103604014.0,6.574585434485348,-0.4483161385305055,1
Centuries,Fall Out Boy,2015,1366816622.0,-0.4825931416288951,-0.5154305778235821,2
My Way,Fetty Wap Featuring Monty,2015,1366816622.0,-0.6806770987293642,-0.3082007103402135,2
Take Your Time,Sam Hunt,2015,309974760.0,-2.9845482202479934,-2.2669639474434664,2
Animals,Maroon 5,2015,1634241411.0,1.2124784776141042,-0.8838464438814592,2
I Don't F**k With You,Big Sean Featuring E-40,2015,860336973.0,-3.7813304048974317,1.5642166462896239,0
B**** Better Have My Money,Rihanna,2015,860336973.0,-4.019856813320997,1.49709716335259,0
Flex (Ooh Ooh Ooh),Rich Homie Quan,2015,349225759.0,-5.053691159308761,3.170715180172672,0
Nasty Freestyle,T-Wayne,2015,244332138.0,-3.621111377536393,1.1368901014851367,0
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2015,244332138.0,-4.274955349479916,2.069404920200003,0
Elastic Heart,Sia,2015,1102622705.0,0.2538745653150708,-1.9454387001918636,2
Cool For The Summer,Demi Lovato,2015,926288092.0,0.48064407513869695,2.8399940891366513,3
Renegades,X Ambassadors,2015,888374026.0,-1.1656725885610468,0.17460828278443213,0
I Don't Mind,Usher Featuring Juicy J,2015,400660763.0,-4.87084599758602,4.846079451972888,0
Love Me Harder,Ariana Grande & The Weeknd,2015,1109683252.0,0.44090173024532703,-4.885378684495871,2
You Know You Like It,DJ Snake & AlunaGeorge,2015,566030677.0,-1.774646416606587,3.83354165876152,0
Uma Thurman,Fall Out Boy,2015,344605612.0,-2.8152532818692255,-2.1560329543915664,2
Last Friday Night (T.G.I.F.),Katy Perry,2010,1499104702.0,0.49351669648610036,3.09468277517914,3
vampire,Olivia Rodrigo,2023,1362136105.0,1.0384162894550983,-3.0557853660889776,2
fukumean,Gunna,2023,1081359245.0,1.2141086809737534,-0.4934518098422138,2
All I Want for Christmas Is You,Mariah Carey,1994,2176207539.0,7.291732910644254,5.2361035780007,3
A Holly Jolly Christmas - Single Version,Burl Ives,1965,513121886.0,-2.3613487590701743,1.4340099360011862,0
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,2023,1091953297.0,0.9051798552366899,-2.7346973255928835,2
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,2023,1330084769.0,3.676574312951234,-0.7413839283930077,1
Area Codes,Kaliii,2023,278308068.0,-2.352892213537931,0.5412793690610583,0
Bad Habits,Ed Sheeran,2020,1944325492.0,6.741817092932705,2.5650138240730267,1
Jimmy Cooks (feat. 21 Savage),Drake,2022,1171332394.0,-0.08568194072063987,0.8860020802760159,3
Something in the Orange,Zach Bryan,2022,1272270858.0,1.0343371653508757,-2.9977577208456907,2
Rock and A Hard Place,Bailey Zimmerman,2022,579118830.0,-0.8366146184333039,-4.003356383594903,2
Fingers Crossed,Lauren Spencer Smith,2022,502086091.0,-1.3069944687844297,-0.8942193848647512,2
Broadway Girls (feat. Morgan Wallen),Lil Durk,2021,480016333.0,-2.8320954628420814,1.8033127378376974,0
Damn Strait,Scotty McCreery,2021,66605175.0,-3.5454543992155916,-2.4601136760493105,2
Unholy (feat. Kim Petras),Sam Smith,2022,1776998250.0,3.0267520413601856,2.24889064517425,3
good 4 u,Olivia Rodrigo,2021,2434477700.0,6.614430085784072,-1.0611313428290001,1
What You Know Bout Love,Pop Smoke,2020,1266357670.0,1.13890516576463,-1.868078252372007,2
Glad You Exist,Dan + Shay,2021,215128433.0,-3.702011394064916,-0.10071042939758479,0
Memories,Maroon 5,2019,2272001015.0,6.026674824507401,-1.6568385775471972,1
Intentions (feat. Quavo),Justin Bieber,2020,1297226706.0,3.0497444978060604,0.42575014494294044,1
Falling,Trevor Daniel,2018,1765482497.0,4.118912405693508,-0.18254805276226613,1
Break My Heart,Dua Lipa,2020,1329672338.0,2.013575204175284,1.524812630878492,3
Does To Me (feat. Eric Church),Luke Combs,2019,200188337.0,-4.534245789473877,-3.9262839107033805,2
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2018,3830953525.0,6.136373095458086,-1.993719494701674,1
Pop Out (feat. Lil Tjay),Polo G,2019,937405058.0,-2.01916485643826,3.118785418791525,0
God's Country,Blake Shelton,2019,419917299.0,-2.7782490181204844,0.3875271631601929,0
Act Up,City Girls,2018,307558818.0,-2.8731538129607994,3.011691936933636,0
Love Lies (with Normani),Khalid,2018,1015074904.0,-1.1955268889653035,0.3230442201662686,0
Cash Shit (feat. Da Baby),Megan Thee Stallion,2019,284957579.0,-4.06605260496067,3.2468379510839744,0
In My Feelings,Drake,2018,1454255005.0,0.07860047805550467,2.654352050741884,3
we can't be friends (wait for your love),Ariana Grande,2024,1426850205.0,3.10338362755959,-4.304126544498206,1
Tequila,Dan + Shay,2018,648654231.0,-3.684436735443955,1.0658133760943946,0
LOVE. FEAT. ZACARI.,Kendrick Lamar,2017,1631303946.0,0.7148459615588976,-1.436459219857841,2
Locked out of Heaven,Bruno Mars,2005,2670713095.0,4.444474258321502,-1.3714791039619012,1
Bartier Cardi (feat. 21 Savage),Cardi B,2017,423834728.0,-4.0150995901018955,3.713565917610448,0
Happier,Marshmello,2018,2407475542.0,5.301782377742501,-1.2845591401384533,1
IDGAF,Dua Lipa,2017,1729895638.0,1.2411433850492908,-1.0926949776222177,2
Believer,Imagine Dragons,2017,3447451423.0,8.510550470510669,1.7506431388302515,1
Congratulations,Post Malone,2016,2161857445.0,2.3317096381921028,-1.2180030098036063,1
Look What You Made Me Do,Taylor Swift,2017,1318892843.0,1.8446975343638232,-4.6287791353524375,2
T-Shirt,Migos,2017,500191264.0,-3.569616108717338,2.4943981313722356,0
rockstar (feat. 21 Savage),Post Malone,2017,3183642794.0,3.238602018278487,3.154482292957055,3
Passionfruit,Drake,2017,1872811876.0,1.323037441459583,4.174762331314179,3
Water Under the Bridge,Adele,2015,735499440.0,-0.6791914861411591,-2.493681106777519,2
What Lovers Do (feat. SZA),Maroon 5,2017,1326522808.0,0.4825300263667451,-0.8847651738079633,2
Same Old Love,Selena Gomez,2015,720729418.0,-1.664511147526336,-3.8976217997569864,2
Never Forget You,Zara Larsson,2015,1029878756.0,-0.33501295519009433,-2.733285047501724,2
In The Night,The Weeknd,2015,604825069.0,-2.025584803558347,-3.6104311133317037,2
Humble And Kind,Tim McGraw,2015,276756688.0,-3.613079164495139,0.17041455410905795,0
Time of Our Lives,Pitbull,2014,1598960092.0,0.12452891883213746,2.6035797642558154,3
FourFiveSeconds,Rihanna,2015,1257012058.0,-0.9731326166197979,2.949447657820384,0
Stay With Me,Sam Smith,2011,2303251975.0,4.190447279202817,-1.9966390795635491,1
Wicked,Future,2016,207798004.0,-4.158422700303108,1.2142085541372376,0
X,Nicky Jam,2018,1119986752.0,-0.8021287913099272,1.24343130440713,0
God is a woman,Ariana Grande,2018,1160870073.0,-0.2713510313650069,-3.3583854848731236,2
This Is America,Childish Gambino,2018,625162379.0,-1.699639712169465,1.8270086707207422,0
FRIENDS,Marshmello,2015,1533194488.0,0.958064481868554,-1.5943115927526645,2
Bad At Love,Halsey,2017,788740941.0,-0.6537134399322562,-2.6219524117927397,2
Taste (feat. Offset),Tyga,2018,1480537266.0,-0.007418593457944907,2.585988294012424,3
Let You Down,NF,2017,1602728605.0,0.15085978204085695,-1.2957105111312228,2
Savage,Megan Thee Stallion,2020,454233902.0,-1.8937953427077,1.8394513023382668,0
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020,1724149171.0,2.343785691234814,1.6490128795277248,3
How Deep Is Your Love,Calvin Harris,2015,1390771983.0,2.071855317281966,2.8741444642158642,3
Back To Back,Drake,2015,436587842.0,-4.645807190286268,0.918928928100869,0
Night Changes,One Direction,2014,2166598142.0,2.0487206079612825,-1.7509993822301275,1
7/11,Beyoncé,2014,604391534.0,-2.6028124258851846,1.0381114573035237,0
The Heart Wants What It Wants,Selena Gomez,2014,595266978.0,-2.1334456991378357,-3.142916464123289,2
Girl Crush,Little Big Town,2014,273081727.0,-2.5487687815563222,-2.4803274566222395,2
Slow Motion,Trey Songz,2015,485316797.0,-3.914712716864784,-2.416702405883127,2
Drag Me Down,One Direction,2015,1280023144.0,-0.3819370075210878,0.8910849146750709,0
Truffle Butter,Nicki Minaj,2014,370039279.0,-3.8334102340032365,2.523810100397452,0
One Last Time,Ariana Grande,2014,1770727227.0,1.3557134512127222,-4.346663918184627,2
Chains,Nick Jonas,2014,169601376.0,-3.6116383713814817,-2.5212743625994665,2
All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill,2015,411920959.0,-3.7032818185386893,3.0957281417273124,0
No Type,Rae Sremmurd,2014,623343985.0,-3.200781829134409,4.0412460686551945,0
Riptide,Vance Joy,2013,3121228550.0,5.060462448923307,1.0963752908590216,1
Classic Man,Jidenna,2015,197722719.0,-3.3573863579030845,1.0264248446644684,0
Dear Future Husband,Meghan Trainor,2014,677076898.0,-1.3895419637346664,-0.9327685404149043,2
Marvin Gaye (feat. Meghan Trainor),Charlie Puth,2016,829895367.0,-1.8168126234458153,2.388239637878466,0
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,2015,1231136012.0,0.6420334698116889,-1.8450754722559595,2
Habits (Stay High),Tove Lo,2013,1098333109.0,-0.24844075538179763,-1.8411632448515785,2
The Hanging Tree,James Newton Howard,2014,232062449.0,-4.296263694413161,0.46926697691935665,0
CoCo,O.T. Genasis,2014,182652342.0,-3.9830066105223074,1.5026577376879529,0
Bang Bang,Jessie J,2014,1515597838.0,0.6341879056107126,3.3284437608958797,3
